University_uni,Faculty,Department,City,Type,Founded_Year_clean,University_clean,Stream,College Type,University_stream,Minimum Absolute Score,Minimum Percentage (%),Stream_Type
beni-suef university,Faculty of Agriculture,Animal Production,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Agriculture,Soil Science,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Agriculture,Soil Science,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Agriculture,Plant Pathology,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Agriculture,Plant Pathology,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Commerce,Accounting,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Commerce,Accounting,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Commerce,Business Administration,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Commerce,Business Administration,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Commerce,Economics,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Commerce,Economics,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Commerce,Statistics,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Commerce,Statistics,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Law,Public Law,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Law,Public Law,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Law,Private Law,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Law,Private Law,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Law,International Law,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Law,International Law,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Law,Criminal Law,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Law,Criminal Law,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Arts,English Language & Literature,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Arts,English Language & Literature,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Arts,Arabic,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Arts,Arabic,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Arts,History,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Arts,History,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Arts,Philosophy,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Arts,Philosophy,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Arts,Psychology,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Arts,Psychology,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Pharmacy,Pharmaceutical Chemistry,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Pharmacy,Pharmaceutical Chemistry,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Pharmacy,Pharmacology,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Pharmacy,Pharmacology,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Pharmacy,Pharmaceutics,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Pharmacy,Pharmaceutics,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Pharmacy,Microbiology,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Pharmacy,Microbiology,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Computers and Information,Computer Science,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Computers and Information,Computer Science,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Computers and Information,Information Systems,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Computers and Information,Information Systems,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Computers and Information,Software Engineering,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Computers and Information,Software Engineering,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Mass Communication,Journalism,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Mass Communication,Journalism,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Mass Communication,Radio & TV,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Mass Communication,Radio & TV,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Mass Communication,Public Relations,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Mass Communication,Public Relations,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Mass Communication,Advertising,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Mass Communication,Advertising,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Nursing,Medical-Surgical Nursing,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Nursing,Medical-Surgical Nursing,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Nursing,Pediatric Nursing,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Nursing,Pediatric Nursing,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Nursing,Psychiatric Nursing,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Nursing,Psychiatric Nursing,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Physiotherapy,Orthopedics,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Physiotherapy,Orthopedics,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Physiotherapy,Neurology,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Physiotherapy,Neurology,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Physiotherapy,Cardiopulmonary,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Physiotherapy,Cardiopulmonary,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Physiotherapy,Pediatrics,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Physiotherapy,Pediatrics,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Oral and Dental Medicine,Conservative Dentistry,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Oral and Dental Medicine,Conservative Dentistry,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Oral and Dental Medicine,Orthodontics,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Oral and Dental Medicine,Orthodontics,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Oral and Dental Medicine,Oral Surgery,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Oral and Dental Medicine,Oral Surgery,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Oral and Dental Medicine,Periodontology,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Oral and Dental Medicine,Periodontology,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
beni-suef university,Faculty of Veterinary Medicine,Anatomy,Beni-Suef,Public,2005,beni-suef university,Science-Science,Agriculture (Agriculture),Beni-Suef University,298.0,72.7,Science
beni-suef university,Faculty of Veterinary Medicine,Anatomy,Beni-Suef,Public,2005,beni-suef university,Literary,Physical Education (),Beni-Suef University,220.0,57.9,Literary
